학번, 패스워드, 이름, 생년월일, 전화번호, 메일, 학과, 학년, 성적, 메모
2017282854,tcyarxrieksqszaw,이시은,19950511,01070914639,vusfhqfye@knu.ac.kr,바이오섬유소재학과,2,0.36,-
2017360379,envbvtlgjxfphuxa,이수호,20040602,01051004655,efgwhkmxr@knu.ac.kr,아동학부,3,1.78,-
2023791623,xpzwwzvjistjtssl,김태현,19900211,01083340222,dfwmmyaea@knu.ac.kr,기계공학부,1,3.60,-
2006396600,qecpvzocbfhlteej,박예은,19950304,01051457048,vokwcrzdx@knu.ac.kr,음악학과,1,1.20,-
2020552426,ixvsvrdptuottvic,이윤서,20061107,01050458756,qobkwaqdz@knu.ac.kr,체육교육과,2,3.68,-
2019492455,nxmbeushcmemzvun,이소민,19881227,01094577569,mdciqgwxi@knu.ac.kr,화학과,3,1.10,-
2024187923,jmfndpombwazfenx,박지민,20051024,01007355651,vkkwrgbba@knu.ac.kr,심리학과,3,3.52,-
2019768109,pbgobfadkghykbng,김준영,19910507,01041317841,lcbspvpsc@knu.ac.kr,식물의학과,1,2.69,-
2005239180,hjcwzxhvcgajgoae,강현준,19911105,01096123961,qqunqygqp@knu.ac.kr,국어국문학과,1,3.73,-
2023462935,hlzzskpkxpbmakeh,박윤아,19941203,01026261434,xjayfnwye@knu.ac.kr,신소재공학부,4,3.43,-
2019275990,bvuhhczmlguxyjwg,김예찬,19941206,01003468582,fnriegujy@knu.ac.kr,영어교육과,2,4.08,-
2023505355,ztgqysxfiptgvpcx,정윤재,19880627,01051012548,unirhnweh@knu.ac.kr,식물의학과,2,4.11,-
2023965219,wojvohuzbnuhdfnv,김이현,19820604,01010101917,lfzcorxob@knu.ac.kr,사회복지학부,4,2.39,-
2019778412,pgxkvpoqzqqiajvl,이지은,19821209,01041711549,zqvrchueg@knu.ac.kr,국악학과,4,0.43,-
2008238409,lrtkcqaybsfbimjf,박이서,19831012,01027600005,xlpqnpmvl@knu.ac.kr,전자공학부,3,1.61,-
2018835415,wuvuamtfdttaxxwf,김우빈,19810815,01044754273,ibwbnqxpl@knu.ac.kr,아동학부,2,0.00,-
2009293804,pqcydbybyvptrhcs,이민서,19920104,01016255284,uhhgpopin@knu.ac.kr,지구시스템과학부,3,3.11,-
2003384305,kcmdtfxydiuxjvkx,윤정민,20020604,01040450822,bdixaapvw@knu.ac.kr,가정교육과,2,4.30,-
2023713628,npxmedfrhjjogiml,이지한,19890218,01009536921,hvhcbrwty@knu.ac.kr,스마트모빌리티공학과,2,4.18,-
2002920697,qorzfoassuikpcxg,이하영,19841103,01013330597,qrmbzavpv@knu.ac.kr,지구과학교육과,2,2.60,-
2017278582,psgzlfommahywzrb,이이현,19860821,01081780373,xupvvuefl@knu.ac.kr,미디어커뮤니케이션학과,1,4.21,-
2022075478,uevfuugqeewegexx,김하진,20050105,01042899414,wtnqiwlzm@knu.ac.kr,디자인학과,1,2.53,-
2023787781,acwjufkztxwhyvdk,김이준,19821117,01027060039,hsbavcesp@knu.ac.kr,컴퓨터학부,3,1.83,-
2009884889,ljnddvzkqttketdv,장사랑,19810128,01008085196,vhbczhlvb@knu.ac.kr,의류학과식품영양학과,4,4.23,-
2025795996,rwnqilxsfabceskk,권재민,19951226,01081234235,fttlvxyxf@knu.ac.kr,체육교육과,2,3.10,-
2005697165,antrblyyraroetjq,김지유,20000119,01008450105,fctvwvoaq@knu.ac.kr,바이오섬유소재학과,3,0.58,-
2014573103,jiuvrijgvcjlywdo,정현우,19801005,01042634128,mtrzuzomx@knu.ac.kr,의류학과식품영양학과,4,1.23,-
2001681078,xidxoluqpfhzgpsw,김은우,19821123,01065529765,zhmxlyfdn@knu.ac.kr,건축학부,3,3.37,-
2007531520,xsrezpfehbdiugvb,김정민,19850905,01073798064,vggigigqm@knu.ac.kr,국악학과,1,2.35,-
2001362444,hypayonqkoumruna,최가은,20010814,01036001054,qgwdkwswn@knu.ac.kr,국어교육과,4,0.59,-
2002576466,vthfpoywupstbzsd,김준,20011025,01005660917,anmsciebe@knu.ac.kr,윤리교육과,1,4.03,-
2007102918,vrufieuwgncithlm,김하람,19831022,01002453574,exczlxdek@knu.ac.kr,수학과,2,1.68,-
2005888039,hshuvzrheczagiwk,김다윤,20010320,01082688707,vontasjcl@knu.ac.kr,식품공학부,4,3.10,-
2013418725,ekhjtuinlohgrwju,박하민,19800817,01092292132,pfafflsbl@knu.ac.kr,국어국문학과,4,1.03,-
2007858758,ezccolazbawsuwsy,정민지,19800103,01049451474,mvcplldaz@knu.ac.kr,치의예과,2,2.80,-
2023929116,rakrvcusozzvewjx,안하진,20001216,01084989116,smdnxnhta@knu.ac.kr,치의예과,3,3.04,-
2018381414,ivqyvhggrwpuitxr,장지율,19890306,01050857919,lmforazpf@knu.ac.kr,화학교육과,3,0.24,-
2005587291,migqbnwjyzppflkw,이서율,19800202,01067625660,oszyeoktf@knu.ac.kr,물리학과,1,1.90,-
2021083989,oqosjakejzhjzxmw,김수빈,19820302,01067357057,wvcxajurd@knu.ac.kr,중어중문학과,3,0.86,-
2024840577,sooevopqxvbpkmop,윤시아,19900716,01040667155,ftbkuacwn@knu.ac.kr,역사교육과,3,2.14,-
2015939999,nrkbymcctqfkuciz,김윤우,19960401,01094831318,juqejjser@knu.ac.kr,화학교육과,3,0.96,-
2007363597,pftwqhlpswixztzf,이다은,19960602,01006510510,qyqgjitmd@knu.ac.kr,의류학과식품영양학과,4,3.27,-
2013904171,mirwvlnohsrsjcid,이아윤,20010920,01022444390,kshccrxay@knu.ac.kr,교육학과,4,0.01,-
2015522231,yzdeovhkoihymehg,박서우,19801007,01032230784,ncstzampu@knu.ac.kr,아동학부,1,4.16,-
2023363085,uqmntttdrnpfymkk,정도연,19910823,01000360279,loqxdnpdk@knu.ac.kr,의예과,2,0.25,-
2019001690,rhmqackxowmxqzqk,박현서,20001224,01015691777,pjlybtzsq@knu.ac.kr,독어독문학과,4,2.54,-
2019244233,fdyozrldiyhroaiy,윤지안,19990211,01015613018,ynrjvgepu@knu.ac.kr,국어국문학과,1,4.21,-
2009602429,mkmjldmrypkxnvcy,김도현,19830827,01010231971,vdwslqnsm@knu.ac.kr,치의예과,1,3.91,-
2003479691,hdvwkxwaazufdeqr,박규민,19860403,01075864452,obppdrmeo@knu.ac.kr,일반사회교육과,3,1.84,-
2001723286,sdfyzuuyfisjcomb,이소율,20041113,01032852811,conudberp@knu.ac.kr,의예과,2,1.81,-
2003812369,vsvgjlmykueltsex,이소윤,19900614,01071516546,lusbvoafj@knu.ac.kr,윤리교육과,4,4.00,-
2002753426,ekufxdfgjvnhwgre,이서율,19970109,01033828408,iaekpkqri@knu.ac.kr,화학공학과,2,4.16,-
2000209601,bfruyqwvestvstkt,임지민,20030920,01009107162,ywrfenyth@knu.ac.kr,지리학과,4,2.94,-
2011991371,fhfffsbwzwywrsbf,김하은,19870312,01049021504,npoqlrubt@knu.ac.kr,심리학과,2,2.65,-
2009210140,tjpflqrqlbxryrff,전지율,20040729,01087150564,fzjvpjcov@knu.ac.kr,수학과,4,3.23,-
2007994995,ugqrfajqnarzitjn,김시현,19940907,01089511961,xfdlywdia@knu.ac.kr,간호학과,2,4.16,-
2013474184,lhejesucuodwhnpc,김나은,19881014,01089595363,pdfikexxp@knu.ac.kr,기계공학부,2,2.30,-
2006081271,jckrsvlodkdhtlcm,이지민,20000603,01023501215,rframcivx@knu.ac.kr,약학과,1,3.43,-
2000474361,pjhfgszgfgwgthty,조유나,19831106,01088590031,hoxhoyqzh@knu.ac.kr,사회복지학부,3,0.69,-
2003992540,llglddvkydopdvka,박리아,19910823,01081359338,xerbqfqkn@knu.ac.kr,독어독문학과,1,2.88,-
2023633850,jjuzabhupdpwhobd,김시우,19971209,01039174602,bscsphmcd@knu.ac.kr,전기공학과,4,2.28,-
2007224737,ctxazucypqdliuvk,이연서,19980322,01098169394,unpkeihgu@knu.ac.kr,에너지공학부,2,3.63,-
2013562681,tnamivyakpozbbku,권지윤,20020718,01092526128,rujwumlsk@knu.ac.kr,응용생명과학부,1,4.26,-
2022969715,fjetrpjtxfxkxoeh,정리아,20040329,01056740146,otuvnjanv@knu.ac.kr,식품자원경제학과,1,0.64,-
2020736137,ajnifucybemdvooe,박현우,20020326,01030995979,kakyexkia@knu.ac.kr,바이오섬유소재학과,1,1.48,-
2004695319,rppzwwllcmjnrksk,정이든,19950816,01070322640,uctbsbnma@knu.ac.kr,간호학과,4,3.26,-
2020951372,uoxaatlloqkulfia,박수현,19871123,01006997545,lrsarjtny@knu.ac.kr,국어국문학과,1,4.16,-
2001319373,kdcgpvvtvsebinqn,전수아,19900203,01095997300,hzpvdhccu@knu.ac.kr,국어교육과,3,2.80,-
2015964553,golbocmrhmeubjjw,서태현,19810206,01028426546,oiqvankgv@knu.ac.kr,건축학부,2,2.13,-
2003499538,pqziloltqbuzveyw,김준우,19831103,01005093534,ysedfsrdi@knu.ac.kr,화학과,3,2.68,-
2024424997,buyzmphrpwbbekvf,김지훈,19800308,01009571579,yttgxhxmg@knu.ac.kr,경제통상학부,3,0.10,-
2021877705,vgwjbhxwqxgcgwqy,한승현,19890127,01032400620,zniwbieiy@knu.ac.kr,식품공학부,2,1.52,-
2012081380,tnipanldwyntriou,조하민,19950908,01038155058,gdthvfcvz@knu.ac.kr,컴퓨터학부,4,1.52,-
2003556774,pdmfwldhzfomybmo,임지민,20020829,01098343499,oynkcnogg@knu.ac.kr,영어교육과,4,2.68,-
2010147312,jtrpzjyyjgitreeo,김태오,19890203,01084970037,neuebqyuk@knu.ac.kr,의류학과식품영양학과,2,3.74,-
2013464012,ccmrlpynnqerynsl,김시우,19890106,01002595350,qmmyqqpjy@knu.ac.kr,국어교육과,2,2.56,-
2005891372,hcsdmprccnufklhz,강민혁,19921204,01077625103,tsapczocy@knu.ac.kr,물리학과,4,4.27,-
2017069968,ejofswngrfegkjgw,최지우,19870621,01071346873,pkfgghfal@knu.ac.kr,미디어커뮤니케이션학과,3,2.92,-
2014415363,kpqfwlvmmbdkhwbd,김소민,19890623,01049970231,ytsslzlme@knu.ac.kr,사학과,2,0.97,-
2024342708,xojrpwelapsncoqn,김은서,19880715,01017894361,rlxoaknkr@knu.ac.kr,사회복지학부,1,2.43,-
2008990498,hlqnbkatbarfcihi,황소은,19831004,01094650467,nylndlylo@knu.ac.kr,윤리교육과,4,4.28,-
2005466520,boxvvpbyexinjnid,김윤호,19990125,01072330257,bbdibyemm@knu.ac.kr,식물의학과,2,3.94,-
2009030538,eigyclzuemughofk,김다윤,19940208,01032566418,taawrlpgn@knu.ac.kr,지리학과,2,3.45,-
2019029810,kxrcpxqnsvqofzhq,최현우,19900919,01031127864,ibuftnmxu@knu.ac.kr,노어노문학과,4,2.57,-
2006286152,yskzinrqmnykznmi,박재원,19930208,01026435773,rhrpixvwx@knu.ac.kr,응용화학과,2,4.02,-
2022424934,rfbhbmfrtyhzhhqk,이승준,19800903,01046644472,hlkprqejn@knu.ac.kr,고고인류학과,2,0.93,-
2011933091,kxlpqbapbzzahqla,김민준,20051205,01064258212,zlgwthzex@knu.ac.kr,의예과,1,1.33,-
2014735671,glskqifdbjxsverp,김정우,20000709,01015721254,qbwcsfpul@knu.ac.kr,불어불문학과,1,1.07,-
2022715675,yjqleksavybovaoz,김우진,19860523,01019093512,dnmfegtpt@knu.ac.kr,지구과학교육과,1,4.21,-
2005778151,bvmiwicfeoncpubg,김소민,20060729,01022261590,ojooicrkn@knu.ac.kr,융합학부,4,0.80,-
2006891252,qmtumlntifnnjztw,강율,19900117,01045118779,afuqrnnib@knu.ac.kr,영어교육과,3,3.01,-
2014901049,vzuyzsvrqvspgleu,김예준,19991122,01099531863,azjishefo@knu.ac.kr,식물의학과,2,1.30,-
2021925895,kwsvdngummitupii,김지현,19860925,01099842284,cidrnmznp@knu.ac.kr,경영학부,4,4.14,-
2020927763,zvzwvkvqzdbpjvtv,김예준,19830809,01031986283,kgwwruohl@knu.ac.kr,화학교육과,2,2.14,-
2020191477,vlnomsdipqdberps,최나연,19841001,01059037236,lnadtxxey@knu.ac.kr,교육학과,4,0.80,-
2008632299,jkzqktftjopulhus,김지율,20030719,01039214432,fsukpovvg@knu.ac.kr,우주공학부,4,2.49,-
2008897025,tdhpzwkolndsddvl,김지은,19911028,01071096248,wqfhhqnit@knu.ac.kr,독어독문학과,2,3.05,-
2014857193,kfcdbhspkbpipbjz,김민준,19890406,01060490843,jrekdzfyu@knu.ac.kr,컴퓨터학부,1,0.08,-
2023584329,pgqgeptgcdwljujt,이혜원,19880609,01011983600,cyivdcqju@knu.ac.kr,토목공학과,1,4.05,-
2001146880,kaagmzxjydeoypib,김주원,19980803,01000600593,cmbusuabe@knu.ac.kr,미디어커뮤니케이션학과,4,3.95,-
2011895451,vqsexohhatvjoqhg,박다연,19960116,01059581632,babddlott@knu.ac.kr,에너지공학부,4,0.36,-
2009193484,rxfpqploubozsjnc,장윤재,19811102,01087949058,zwagxesqf@knu.ac.kr,융합학부,4,1.75,-
2018992945,qgnvhojhqvzvsmna,김시원,19860903,01097865077,ierwctswe@knu.ac.kr,유럽어교육학부,1,0.99,-
2008900663,svkjtrmwpkwzugej,김하은,19951125,01042643036,ydzxwfqqy@knu.ac.kr,원예과학과,4,2.05,-
2009290512,gojtamoxlwrfflmv,임주원,19821024,01007041367,vltdkeprt@knu.ac.kr,아동학부,1,1.65,-
2003089918,hriadjzgchhxtgdk,이시은,19951204,01079311354,iatqzxipl@knu.ac.kr,원예과학과,4,2.13,-
2005414161,yjgbqxgznqnyqwya,조서현,19820806,01044347819,twhamhsbd@knu.ac.kr,융합학부,1,2.31,-
2020061626,wbngclkujvcvknrs,박지오,19970623,01031915042,exwnwxrdg@knu.ac.kr,국악학과,2,2.64,-
2025518214,spfngcoklhujinhs,최이든,19810210,01095758654,gxsjekqbh@knu.ac.kr,지구시스템과학부,1,3.51,-
2014590148,xdjtjnibjbkqtecw,전유하,19980101,01082140358,etoektwmw@knu.ac.kr,화학교육과,3,4.23,-
2022358029,qceodekiovxnmfnm,강유주,20040514,01054986193,iwunkumnz@knu.ac.kr,식물의학과,3,2.16,-
2009896666,lefiuoofgbmhivfr,김서하,19851024,01071917416,nleormtai@knu.ac.kr,의예과,2,2.77,-
2005907265,doncodggebdixdga,박세은,19900718,01089394508,rmdsdcvdg@knu.ac.kr,전자공학부,3,1.85,-
2006058786,lhdbdiziuuugyoxy,이채원,20040104,01012264774,aspascpsc@knu.ac.kr,사회학과,3,0.91,-
2024513093,fagilftndzkvhuyh,강아린,19950924,01040100558,pzbnxjvhg@knu.ac.kr,물리학과,3,4.30,-
2015819963,nkssecskacvstitg,김윤우,19950519,01016421623,zxyrwpdpa@knu.ac.kr,식물의학과,2,0.80,-
2017587743,rjhwflnxfijqhfce,최규민,19930105,01006797296,jxseicsjr@knu.ac.kr,융합학부,4,0.75,-
2018376886,toukikwhkvjguubr,최다현,19850220,01003570088,zkjaxyguk@knu.ac.kr,미디어커뮤니케이션학과,1,4.12,-
2024038539,nzesmypptzlymclq,전혜원,19990414,01038317731,jbgksjzri@knu.ac.kr,국어교육과,1,0.11,-
2012060386,dgyrwcuenqqghzut,박서준,19840803,01066815275,yyzuxgwrn@knu.ac.kr,체육교육과,4,3.99,-
2024885604,fmydavxjbyzdmfnl,조지율,19930426,01022581002,iggqnxcdh@knu.ac.kr,식품공학부,1,3.19,-
2008660237,fdvnrkczcknbfcew,이민준,20061022,01064211588,ernuosgat@knu.ac.kr,우주공학부,4,1.27,-
2017792920,mbhzjzjfkilwlsei,박윤지,19970122,01021531478,apqveoens@knu.ac.kr,윤리교육과,2,4.26,-
2005065790,oxqbalqbofzyiuvk,정규리,19930715,01096589286,ozbakcvqf@knu.ac.kr,지리학과,1,0.82,-
2014157897,axskajxkhgxkcpuj,이지훈,19971103,01071667507,vlvxqtnsw@knu.ac.kr,문헌정보학과,3,1.88,-
2009506098,dctgpvcvfgriiymn,이예은,19950407,01071161171,yexwmzuqj@knu.ac.kr,물리학과,4,1.47,-
2025162694,yvltstvlwlowrjei,박승민,19940903,01094605027,kgrfmvpgs@knu.ac.kr,행정학부,2,0.41,-
2020960699,gnwxudkmkpaefvsl,전서진,20020205,01098419688,pufhqzevv@knu.ac.kr,수학교육과,1,1.66,-
2008619563,mqzyoqzdpdhfsxej,이나현,19850624,01020340174,bsbeyxkwg@knu.ac.kr,미디어커뮤니케이션학과,3,4.00,-
2025495199,yqtemcgkwkhpbfab,박지윤,20040302,01022971769,rzoicvgul@knu.ac.kr,수학과,2,2.69,-
2025033499,gfyylbjkramvcuji,김연우,19800427,01026389311,ldndrfbpg@knu.ac.kr,약학과,2,4.17,-
2004974597,zxdzqowcsnqvhxoz,김승현,19930604,01082481105,nybsbqwod@knu.ac.kr,통계학과,3,1.65,-
2014336824,ifuiosnudmtomwwu,박유찬,19880618,01078296269,xdanyiqph@knu.ac.kr,고분자공학과,2,1.64,-
2005368507,rmbndacthilntfxm,이유빈,19830209,01031508415,wmyiawzbl@knu.ac.kr,에너지공학부,1,1.45,-
2019010130,cwwwyvllmjrkaxeg,김민아,19820304,01024930772,eiqdmqidu@knu.ac.kr,원예과학과,2,4.08,-
2021237200,dvzpkvsmszlmatqf,김서아,20050317,01026586354,iuvomtovm@knu.ac.kr,환경공학과,4,1.98,-
2006526352,vqrrlccpkpoelyyl,이은찬,19920225,01015659910,dzfzfdrey@knu.ac.kr,교육학과,3,4.22,-
2020360361,suuribcregdsdwae,강주안,19870704,01065175105,lvbofowhc@knu.ac.kr,수학교육과,4,3.52,-
2015933646,ybyrwryarkfyvcta,송지한,19980405,01088576041,zygmujcju@knu.ac.kr,일반사회교육과,4,2.34,-
2024724167,pjxpkiiqqwtnxawk,이태오,20030425,01003853165,bdvloqeug@knu.ac.kr,아동학부,1,0.95,-
2024195911,qkdysmshvdqmmpqk,김예찬,19981028,01036882314,yhecetvcj@knu.ac.kr,섬유시스템공학과,1,2.31,-
2001605398,tmppkvdslhkmduvu,김현준,19870517,01088795471,kunvepxrj@knu.ac.kr,식품공학부,1,3.16,-
2001710706,npgvxbbdppzfyxqp,김예찬,19850111,01013664549,uunwmrsqa@knu.ac.kr,섬유시스템공학과,4,1.42,-
2021233492,magepttefqhwcnrf,안다온,20000117,01060046363,wmlbznnpq@knu.ac.kr,심리학과,3,3.71,-
2008108116,qmecmiakqdchntzl,이규리,19860203,01052523695,brwnogkjm@knu.ac.kr,영어교육과,2,2.21,-
2004607559,eftshygdtnpucfup,박서영,19831216,01004545957,kfelyrgge@knu.ac.kr,국악학과,3,2.73,-
2018802700,wmkkinwnllznrfas,이지율,19860824,01022175968,ijwluqrsm@knu.ac.kr,가정교육과,3,0.57,-
2003604100,viecldlmthuuiidp,최은채,19950809,01030838861,xndqbqfoa@knu.ac.kr,농업토목ㆍ생물산업공학부,3,2.91,-
2000918447,xwqtejlgsfsgnitd,정태윤,19980103,01093713573,qucxokicz@knu.ac.kr,행정학부,1,0.65,-
2006342310,cloeugitjniqdund,오민아,19911126,01011304515,ucuehsugi@knu.ac.kr,교육학과,1,0.89,-
2025460007,lbrxawxujwcvrlpx,김준서,19860924,01055836133,omglcbjoh@knu.ac.kr,식품공학부,4,3.48,-
2001182932,clcuaxuwmylhnvxh,김예나,19831108,01012696866,udqirkllm@knu.ac.kr,일반사회교육과,1,4.21,-
2002383280,xmjfkkxfbibzktxz,이연우,20020913,01011014561,bocsbrkut@knu.ac.kr,문헌정보학과,3,1.49,-
2002541354,pecaglbbbptagauy,최승아,19880707,01058595410,qnnattkoy@knu.ac.kr,음악학과,3,1.64,-
2003305299,hsqmtlzybktkfcbj,정채원,19910326,01002314594,hylaxkxnu@knu.ac.kr,국어국문학과,4,0.88,-
2013554212,myqdfyqtzzbtukjq,김승현,19850922,01047756287,rinccoqml@knu.ac.kr,의류학과식품영양학과,4,1.96,-
2012442698,wiwtcbnkjmdhczse,이예찬,20041022,01062663342,ruxgvvees@knu.ac.kr,생물학과,1,1.16,-
2012182521,gbtodysnacluxzxe,박지현,19911204,01047814822,irrfavyrg@knu.ac.kr,치의예과,2,0.75,-
2004339044,iadjcbartsjmrdfs,김유빈,20050518,01023074972,mysrtsghk@knu.ac.kr,고고인류학과,1,2.30,-
2000055030,tbgppinikypntkvm,신시우,20021023,01057688478,nqhsqhtbu@knu.ac.kr,수학교육과,4,2.38,-
2006308767,groevsuicygprvby,이유나,19911118,01079888163,kjjfkclhh@knu.ac.kr,영어교육과,3,4.30,-
2023037751,exrsdhkeaekzranr,조소은,19991219,01001494905,cwxzpabqg@knu.ac.kr,영어교육과,2,4.30,-
2014960553,zhdmaqdgikapjrfr,이하윤,19980125,01020751903,zbtcwtszr@knu.ac.kr,생물학과,1,4.28,-
2004792419,csdgfeodagffmvpv,이성민,19851224,01053230987,jkpolyhpn@knu.ac.kr,에너지공학부,1,4.03,-
2000778600,bugaauyypfwdccqa,박주원,19990914,01067372098,fymuiytjc@knu.ac.kr,지리교육과,1,4.20,-
2011078071,ewrenogvjfzouvqk,박우진,20030420,01084798525,zqzvtzyua@knu.ac.kr,수의예과,2,3.78,-
2000620622,xprigjhxczyhuwls,김민재,19920929,01071636144,jqprughhz@knu.ac.kr,식품공학부,4,1.38,-
2015076740,pavtufujktxzwnyq,권나현,20000828,01079690474,abhfbeqgl@knu.ac.kr,바이오섬유소재학과,2,4.25,-
2001910089,jstlbhcynkvincvo,정서희,19950703,01000818990,nlpdilfxl@knu.ac.kr,문헌정보학과,3,3.12,-
2011621444,muaekulfpotsjkzs,정재민,19890616,01017407957,obhfmnakt@knu.ac.kr,윤리교육과,2,4.29,-
2004045002,tptwqhqzbrznlsnr,박서진,19940506,01035137340,yxehevkbf@knu.ac.kr,디자인학과,1,2.50,-
2022322162,ttsxjphpgxddsyzh,김도훈,20011109,01086886848,mosubpymt@knu.ac.kr,바이오섬유소재학과,2,2.12,-
2013017830,hmhqreshrrergvzt,김지유,19840429,01049035945,hshiwiukf@knu.ac.kr,미디어커뮤니케이션학과,2,4.08,-
2014659478,dbewovuhpapgxmpw,서지안,19821103,01079156807,xewopwxon@knu.ac.kr,전기공학과,2,3.57,-
2000619274,isujtxxyxumlnpid,박건우,19980209,01050023883,mtktmsegf@knu.ac.kr,식품자원경제학과,2,3.70,-
2010368046,vpizaakpoixrrxgs,최태현,19921121,01037028714,kuzrpdxkt@knu.ac.kr,치의예과,2,0.50,-
2023762293,jpkdzrfwhoxzwyeg,이윤재,20021002,01080367714,qmrlcvzrr@knu.ac.kr,에너지공학부,4,2.04,-
2010000083,qtdknapdroakjwab,박민준,19971223,01084558639,iyzegfzfe@knu.ac.kr,신소재공학부,2,2.43,-
2011268973,ezqozattjmkqdlaa,김지윤,19850119,01039062782,sewjmrjbv@knu.ac.kr,영어영문학과,2,2.14,-
2011779463,cmdcocptxhkvsriw,김민규,19850505,01003563005,gdxtsnstx@knu.ac.kr,농업토목ㆍ생물산업공학부,3,2.51,-
2016138569,tywitleobnkyuekj,박수호,19810408,01064192348,otsmbzcgz@knu.ac.kr,농산업학과,3,0.34,-
2003903158,clmugzhsdrmrxxyg,이지우,20011105,01009868841,jgsrriewu@knu.ac.kr,전기공학과,2,2.45,-
2016572950,wvcmjlkzoqaqnxqt,김지환,20030508,01004601769,eibjjwsvt@knu.ac.kr,문헌정보학과,4,4.25,-
2015382501,mipdwqykbmizyipz,이하윤,19900319,01073498308,neelezipj@knu.ac.kr,신소재공학부,1,1.13,-
2012882593,chmhwdwezdzdvivb,김민주,19910422,01043460660,nfmpgwzgx@knu.ac.kr,컴퓨터학부,2,1.79,-
2020632153,loqaazsxpjyztwtb,한시현,19950720,01032703759,pcmqsnjsk@knu.ac.kr,지리교육과,2,4.17,-
2000640802,pyedrjemjqzezrke,이서율,19860109,01007886592,fsoqkalas@knu.ac.kr,음악학과,4,4.13,-
2010878358,snjbedvjtzvmrnvc,이성민,19860826,01021962091,eepzyhrsq@knu.ac.kr,수학과,3,3.03,-
2010551298,fjzzkvjzeyoqatgc,이지민,20011022,01017192243,qanahgnih@knu.ac.kr,지구과학교육과,4,0.08,-
2004510712,kbuphefwfplssgtw,박민혁,20011205,01016008447,gswkxgcdr@knu.ac.kr,독어독문학과,3,0.31,-
2014334873,otuylbznkrneebpo,박태현,19980315,01026067365,fucdsvqoo@knu.ac.kr,원예과학과,1,1.61,-
2022320587,bziebrbijzmuffwb,서서희,20030517,01020626562,cwgyiensc@knu.ac.kr,아동학부,3,1.47,-
2016970849,wifkltdmbuczfgqy,권서연,20040917,01025736053,egylledqi@knu.ac.kr,수의예과,2,0.52,-
2004963376,dksmvzxswcxamqou,송나현,19871121,01090939556,fwcmczipe@knu.ac.kr,일어일문학과,4,4.29,-
2022748579,mklgdcylamghbxru,김주원,19971001,01067665810,uzpcqawkd@knu.ac.kr,수학과,4,3.77,-
2025321312,beymtsfgdpfkfqar,박예린,19940718,01083414359,iyrupidhz@knu.ac.kr,아동학부,1,1.42,-
2022838903,iqwhknoteuxtqrkp,김지윤,19940408,01057543034,xgsrcnevk@knu.ac.kr,생물학과,3,4.03,-
2003610133,ijticmlbwhezkvjw,김나연,19890122,01020543837,jpvamtcft@knu.ac.kr,경제통상학부,2,4.17,-
2021279963,njvnelmbyzrzzexn,정서우,19990501,01078608181,ymtofkgok@knu.ac.kr,신소재공학부,3,4.28,-
2008878280,icpfekfhzbiyncnz,최소이,19940514,01080140301,rfxxpmeth@knu.ac.kr,응용화학과,4,4.13,-
2010362515,adqiaglsaidamqbr,김주아,19940719,01040226450,rcakztglq@knu.ac.kr,기계공학부,2,4.04,-
2008354500,wregrerhhfzwqczz,장예빈,19960616,01016624374,eglaxnfmp@knu.ac.kr,물리학과,4,0.07,-
2011840858,uysimwnmxwqgczkb,김서우,19960806,01054083329,spowryhac@knu.ac.kr,국악학과,2,1.30,-
2008030451,vtojsicxhpwnucpv,조하윤,19911118,01014809147,fsreljkdc@knu.ac.kr,체육교육과,2,1.38,-
2011033879,bgzzsjoaafmrkchu,김예지,19990629,01044743036,bakqygddb@knu.ac.kr,간호학과,4,1.76,-
2024481322,ixqziqboqkepucne,김도현,19850921,01025187727,teidfther@knu.ac.kr,식품공학부,2,1.36,-
2014183494,byokbijyvvbmhlsc,김서현,19970824,01072858395,ahdmndiwo@knu.ac.kr,체육교육과,2,3.48,-
2022771499,xziuevqpxptoibnx,이도연,20011117,01082426696,jwjwmwegf@knu.ac.kr,철학과,4,1.18,-
2000851696,jhfjqtuvxwfugbhb,김민아,19911108,01071652654,ujtioxuqm@knu.ac.kr,한문학과,4,4.17,-
2021279102,tpzwatewvrwbxpwp,이채아,19950116,01098850949,bqzhbhfug@knu.ac.kr,수학교육과,3,2.79,-
2020337462,rsxkbepunrrmgvce,윤하율,20011211,01079367722,wdmtytaii@knu.ac.kr,바이오섬유소재학과,4,0.97,-
